# length,centers=4880,roads=4879,wlines=4879,trees=4879
# center_x,center_y,road_x0,road_y0,road_x1,road_y1,line_x0,line_y0,line_x1,line_y1,tree_fg,tree_x,tree_y,tree_r,tree_col
138551823.46175438,46122557.71121976,138551826.73938325,46122517.845731564,138551820.1841255,46122597.57670795,138551823.62563583,46122555.717945345,138551823.29787293,46122559.70449417,0,0,0,0,0
138551796.73437446,46122555.51376938,138551800.10326365,46122515.65588953,138551793.36548528,46122595.37164923,138551796.90281892,46122553.52087539,138551796.56593,46122557.506663375,0,0,0,0,0
138551769.9954122,46122553.25372441,138551772.8939331,46122513.35888042,138551767.0968913,46122593.1485684,138551770.14033824,46122551.25898221,138551769.85048616,46122555.24846661,1,138551780.5025504,46122408.63491496,36,0
138551743.30287927,46122551.31440453,138551745.15926534,46122511.35750487,138551741.4464932,46122591.2713042,138551743.39569858,46122549.316559546,138551743.21005997,46122553.31224952,1,138551726.40976602,46122914.92219147,35,3
138551716.71478727,46122550.07912942,138551716.93867344,46122510.079755984,138551716.4909011,46122590.078502856,138551716.7259816,46122548.07916075,138551716.70359296,46122552.07909809,0,0,0,0,0
138551690.2891477,46122549.93121872,138551688.27261263,46122509.98208123,138551692.30568278,46122589.880356215,138551690.18832096,46122547.93376185,138551690.38997445,46122551.92867559,0,0,0,0,0
138551664.08397204,46122551.2539921,138551659.21918744,46122511.5509208,138551668.94875664,46122590.95706341,138551663.8407328,46122549.26883854,138551664.32721126,46122553.23914567,1,138551633.9223076,46122305.09495002,36,5
138551638.15727204,46122554.43076927,138551630.0198742,46122515.26723067,138551646.2946699,46122593.59430788,138551637.75040215,46122552.47259234,138551638.56414193,46122556.388946205,1,138551699.18775588,46122848.15730883,42,1
138551612.55844894,46122559.74969129,138551601.48518708,46122521.31295272,138551623.6317108,46122598.186429866,138551612.00478584,46122557.827854365,138551613.11211205,46122561.67152822,1,138551544.45788857,46122323.36374908,40,0
138551587.29430985,46122567.02805147,138551573.8353453,46122529.360342845,138551600.7532744,46122604.6957601,138551586.6213616,46122565.14466604,138551587.9672581,46122568.91143691,0,0,0,0,0
138551562.35851395,46122575.93780482,138551547.02851367,46122538.99201898,138551577.68851423,46122612.88359065,138551561.59201393,46122574.090515524,138551563.12501398,46122577.78509411,0,0,0,0,0
138551537.74471676,46122586.150864564,138551521.01475298,46122549.81756975,138551554.47468054,46122622.48415938,138551536.90821856,46122584.33419982,138551538.58121496,46122587.967529304,1,138551669.07493237,46122871.36722887,30,0
138551513.44657367,46122597.339143954,138551495.7281929,46122561.47747943,138551531.16495445,46122633.20080848,138551512.56065464,46122595.546060726,138551514.3324927,46122599.13222718,1,138551367.71289176,46122302.37695323,44,3
138551489.45550784,46122609.192549124,138551470.96446893,46122573.72310481,138551507.94654676,46122644.66199344,138551488.5309559,46122607.41907691,138551490.38005978,46122610.96602134,0,0,0,0,0
138551465.7439679,46122621.553921476,138551446.6036732,46122586.43057997,138551484.8842626,46122656.677262984,138551464.78695315,46122619.7977544,138551466.70098263,46122623.31008855,0,0,0,0,0
138551442.27482226,46122634.34331862,138551422.6051498,46122599.51367628,138551461.94449472,46122669.17296096,138551441.29133865,46122632.6018365,138551443.25830588,46122636.084800735,1,138551575.5368531,46122870.3141455,48,5
138551419.01086596,46122647.4813921,138551398.92898872,46122612.88777699,138551439.0927432,46122682.07500721,138551418.0067721,46122645.751711346,138551420.0149598,46122649.211072855,1,138551300.52779022,46122443.37906296,26,2
138551395.9148936,46122660.888793446,138551375.53569183,46122626.469494574,138551416.29409537,46122695.30809232,138551394.8959335,46122659.1678285,138551396.9338537,46122662.60975839,0,0,0,0,0
138551372.9497001,46122674.48617421,138551352.38637346,46122640.176560424,138551393.5130267,46122708.795788,138551371.92153376,46122672.77069352,138551373.9778664,46122676.2016549,0,0,0,0,0
138551350.0780803,46122688.19418594,138551329.4429012,46122653.92773903,138551370.7132594,46122722.46063285,138551349.04632133,46122686.48086359,138551351.10983926,46122689.90750829,1,138551492.9766955,46122925.48933079,29,4
138551327.26282904,46122701.93348016,138551306.66798553,46122667.64277558,138551347.85767254,46122736.22418474,138551326.23308685,46122700.21894493,138551328.29257122,46122703.64801539,0,0,0,0,0
138551304.4667411,46122715.624708414,138551284.02522233,46122681.24238287,138551324.9082599,46122750.00703396,138551303.44466516,46122713.905592136,138551305.48881707,46122717.34382469,0,0,0,0,0
138551281.65261135,46122729.18852223,138551261.47908837,46122694.64827076,138551301.82613432,46122763.72877369,138551280.6439352,46122727.46150965,138551282.6612875,46122730.9155348,0,0,0,0,0
138551258.78323454,46122742.54557317,138551238.99488747,46122707.783218235,138551278.5715816,46122777.3079281,138551257.7938172,46122740.80745542,138551259.77265188,46122744.283690915,0,0,0,0,0
138551235.82140556,46122755.61651275,138551216.5386407,46122720.571185246,138551255.1041704,46122790.66184026,138551234.85726732,46122753.864246376,138551236.7855438,46122757.36877913,1,138551157.24413884,46122612.80680316,25,5
138551212.72991925,46122768.32199254,138551194.07691166,46122732.93745768,138551231.38292685,46122803.7065274,138551211.79726887,46122766.552765794,138551213.66256964,46122770.09121928,1,138551386.66921523,46123098.28278008,38,3
138551189.47157037,46122780.58266406,138551171.57655406,46122744.808813386,138551207.3665867,46122816.35651473,138551188.57681957,46122778.79397152,138551190.36632118,46122782.37135659,1,138551024.83742043,46122451.463237904,32,1
138551166.0091538,46122792.31917883,138551149.0043726,46122756.11369008,138551183.01393503,46122828.524667576,138551165.15891474,46122790.50890439,138551166.85939288,46122794.129453264,0,0,0,0,0
138551142.30546433,46122803.45218843,138551126.32668534,46122766.78232857,138551158.28424332,46122840.122048296,138551141.50652537,46122801.61869544,138551143.1044033,46122805.28568143,0,0,0,0,0
138551118.32329682,46122813.90234438,138551103.5087903,46122776.746854916,138551133.13780332,46122851.05783385,138551117.58257148,46122812.04456991,138551119.06402215,46122815.76011886,0,0,0,0,0
138551094.0254461,46122823.590298235,138551080.51434663,46122785.94125852,138551107.53654554,46122861.23933795,138551093.34989113,46122821.70784625,138551094.70100105,46122825.472750224,0,0,0,0,0
138551069.37470695,46122832.43670151,138551057.30470386,46122794.301219,138551081.44471005,46122870.57218401,138551068.7712068,46122830.52992738,138551069.9782071,46122834.34347563,0,0,0,0,0
138551044.3338742,46122840.36220575,138551033.84014788,46122801.76321991,138551054.8276005,46122878.961191595,138551043.8091879,46122838.43225646,138551044.8585605,46122842.29215504,0,0,0,0,0
138551018.86782706,46122847.285541244,138551010.14242095,46122808.248798445,138551027.59323317,46122886.32228404,138551018.43155676,46122845.33370411,138551019.30409735,46122849.23737838,0,0,0,0,0
138550993.005736,46122853.06617843,138550986.3280877,46122813.627504356,138550999.6833843,46122892.50485251,138550992.67185357,46122851.094244726,138550993.3396184,46122855.03811214,0,0,0,0,0
138550966.8517195,46122857.49450489,138550962.52976832,46122817.72868115,138550971.17367068,46122897.260328636,138550966.63562194,46122855.5062137,138550967.06781706,46122859.48279608,0,0,0,0,0
138550940.51412758,46122860.35700782,138550938.87513998,46122820.39060043,138550942.15311518,46122900.323415205,138550940.4321782,46122858.358687446,138550940.59607697,46122862.35532819,0,0,0,0,0
138550914.1013105,46122861.44017447,138550915.44757628,46122821.46283628,138550912.7550447,46122901.417512655,138550914.16862378,46122859.44130756,138550914.0339972,46122863.439041376,1,138550905.85543257,46123106.30137086,45,1
138550887.71932578,46122860.55174205,138550892.0332381,46122820.78504542,138550883.40541345,46122900.31843867,138550887.9350214,46122858.56340721,138550887.50363016,46122862.54007688,1,138550906.0534532,46122691.5432814,41,1
138550861.45234957,46122857.70228654,138550868.52819794,46122818.333106086,138550854.3765012,46122897.071467,138550861.806142,46122855.73382752,138550861.09855714,46122859.67074557,0,0,0,0,0
138550835.37241742,46122853.01492341,138550844.99699226,46122814.19009168,138550825.74784258,46122891.83975514,138550835.85364616,46122851.073681824,138550834.89118868,46122854.95616499,0,0,0,0,0
138550809.55143544,46122846.6139691,138550821.51594102,46122808.44525671,138550797.58692986,46122884.782681495,138550810.1496607,46122844.70553348,138550808.95321018,46122848.52240472,1,138550711.44248953,46123159.59741073,25,0
138550784.06130967,46122838.62374011,138550798.1682629,46122801.19388744,138550769.95435643,46122876.05359277,138550784.76665732,46122836.752247475,138550783.355962,46122840.49523274,1,138550865.17629075,46122623.40208728,33,0
138550758.97394612,46122829.1685529,138550775.04138848,46122792.53745551,138550742.90650377,46122865.79965029,138550759.77731824,46122827.33699803,138550758.170574,46122831.000107765,1,138550687.87551367,46122991.26115884,33,3
138550734.361251,46122818.37272398,138550752.22491822,46122782.58320885,138550716.49758378,46122854.16223911,138550735.25443435,46122816.58324823,138550733.46806765,46122820.162199736,0,0,0,0,0
138550710.2951302,46122806.36056981,138550729.80919847,46122771.44350895,138550690.78106192,46122841.27763067,138550711.2708336,46122804.61471677,138550709.31942677,46122808.10642286,0,0,0,0,0
138550686.84748983,46122793.256406866,138550707.90073633,46122759.245220296,138550665.79424334,46122827.267593436,138550687.90015215,46122791.55584754,138550685.79482752,46122794.95696619,0,0,0,0,0
138550664.08484125,46122779.16611189,138550686.64091125,46122746.13243655,138550641.52877125,46122812.19978722,138550665.21264476,46122777.51442812,138550662.95703775,46122780.81779566,0,0,0,0,0
138550642.05208534,46122764.12169495,138550666.0881511,46122732.14877606,138550618.01601958,46122796.09461384,138550643.25388864,46122762.523049004,138550640.85028204,46122765.7203409,1,138550773.04864377,46122589.869286984,42,2
138550620.7887125,46122748.13667245,138550646.27733025,46122717.30924367,138550595.30009475,46122778.96410123,138550622.0631434,46122746.59530101,138550619.5142816,46122749.678043894,0,0,0,0,0
138550600.33421305,46122731.22456079,138550627.24271554,46122701.62840406,138550573.42571056,46122760.82071752,138550601.67963818,46122729.74475295,138550598.98878792,46122732.70436863,0,0,0,0,0
138550580.72807744,46122713.3988764,138550609.01798272,46122685.1202403,138550552.43817216,46122741.6775125,138550582.1425727,46122711.9849446,138550579.31358218,46122714.8128082,0,0,0,0,0
138550562.00979605,46122694.67313568,138550591.63626128,46122667.798006706,138550532.38333082,46122721.54826466,138550563.49111933,46122693.32937923,138550560.52847278,46122696.016892135,1,138550739.76858747,46122533.422361806,40,2
138550544.2188592,46122675.06085502,138550575.1302127,46122649.67408237,138550513.3075057,46122700.44762768,138550545.76442686,46122673.79151639,138550542.67329153,46122676.33019365,0,0,0,0,0
138550527.39475736,46122654.575550884,138550559.53168312,46122630.75921191,138550495.2578316,46122678.391889855,138550529.00160366,46122653.38473394,138550525.78791106,46122655.76636783,1,138550672.81434646,46122546.80661704,50,4
138550511.5779108,46122633.23285736,138550544.86857155,46122611.05782845,138550478.28725007,46122655.407886274,138550513.24244386,46122632.124105915,138550509.91337776,46122634.34160881,0,0,0,0,0
138550496.82416385,46122611.083529554,138550531.19240335,46122590.6183368,138550462.45592436,46122631.54872231,138550498.54257584,46122610.060269915,138550495.10575187,46122612.106789194,1,138550839.64735273,46122406.94323179,36,5
138550483.20205542,46122588.20722976,138550518.57324323,46122569.52892487,138550447.83086762,46122606.88553466,138550484.97061482,46122587.27331452,138550481.43349603,46122589.141145006,0,0,0,0,0
138550470.78050247,46122564.68448052,138550507.07922715,46122547.879642345,138550434.4817778,46122581.48931869,138550472.5954387,46122563.84423861,138550468.96556625,46122565.52472243,0,0,0,0,0
138550459.6284218,46122540.59580432,138550496.7757928,46122525.76095252,138550422.48105082,46122555.43065612,138550461.48579037,46122539.85406173,138550457.77105325,46122541.33754691,1,138550316.61104348,46122597.70998375,35,3
138550449.81473017,46122516.02172368,138550487.7254501,46122503.26330236,138550411.90401024,46122528.780145,138550451.71026617,46122515.383802615,138550447.91919416,46122516.659644745,0,0,0,0,0
138550441.40834463,46122491.042761154,138550479.9800338,46122480.44914066,138550402.83665547,46122501.63638165,138550443.33692908,46122490.51308013,138550439.47976017,46122491.57244218,0,0,0,0,0
138550434.45761946,46122465.734962866,138550473.53687266,46122457.20196989,138550395.37836626,46122474.26795584,138550436.4115821,46122465.30831321,138550432.5036568,46122466.16161252,1,138550601.5214269,46122429.2564179,30,5
138550428.86972937,46122440.14364077,138550468.308002,46122433.46362182,138550389.43145674,46122446.823659725,138550430.841643,46122439.80963983,138550426.89781573,46122440.47764172,0,0,0,0,0
138550424.4925601,46122414.301199816,138550464.1721166,46122409.24820132,138550384.81300357,46122419.354198314,138550426.4765379,46122414.04854989,138550422.50858226,46122414.55384974,1,138550818.3121586,46122364.15018975,27,1
138550421.17379314,46122388.240000516,138550461.00587022,46122384.57862996,138550381.34171605,46122391.90137107,138550423.165397,46122388.05693199,138550419.1821893,46122388.423069045,1,138550266.8244944,46122402.42781142,40,2
138550418.76111004,46122361.99240341,138550458.6823811,46122359.48399429,138550378.83983898,46122364.50081253,138550420.7571736,46122361.86698295,138550416.76504648,46122362.11782387,1,138550641.32219625,46122348.008022554,36,1
138550417.1021924,46122335.59076899,138550457.07043874,46122333.99725576,138550377.13394606,46122337.18428223,138550419.1006047,46122335.51109333,138550415.1037801,46122335.67044465,0,0,0,0,0
138550416.04472175,46122309.0674578,138550456.03427503,46122308.15333046,138550376.05516848,46122309.981585145,138550418.0441994,46122309.02175143,138550414.0452441,46122309.11316417,1,138550679.97577336,46122303.034217335,42,3
138550415.4363796,46122282.45483034,138550455.43365088,46122281.98761529,138550375.43910834,46122282.922045395,138550417.43624318,46122282.43146959,138550413.43651605,46122282.47819109,0,0,0,0,0
